/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_MS_B.mzXML	1229	1503263	8709	Daitocidin_B2	9	1.5e-11	1063.71	1064.71	1503.25	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_MS_B.mzXML	1192	1482577	8709	Daitocidin_B2	9	5.6e-11	1063.71	1064.71	1482.57	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_MS_B.mzXML	1199	1486294	8709	Daitocidin_B2	9	2.8e-10	1063.71	1064.71	1486.29	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_ISP2.mzXML	422	585482	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	7	4.1e-12	651.396	652.405	585.475	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_PDK_B.mzXML	168	581156	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	7	1.1e-13	651.396	652.406	581.148	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_PDK_B.mzXML	337	697294	5722	Glycylprolylphenylalanylprolylisoleucine_Glycylprolylphenylalanylprolylisoleucine	7	7.5e-13	529.29	530.3	697.287	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_LB.mzXML	562	574008	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	7.6e-19	651.396	652.423	574.001	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_LB.mzXML	559	572792	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	4.6e-16	651.396	652.423	572.785	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_LB.mzXML	565	575224	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	9	1.2e-15	651.396	652.423	575.217	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_LB.mzXML	573	578846	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	1.2e-14	651.396	652.408	578.838	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_LB.mzXML	580	581336	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	7	4.4e-14	651.396	652.408	581.329	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_LB.mzXML	531	560797	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	7	2.9e-13	651.396	652.408	560.789	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/-ve_LB.mzXML	576	580062	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	7	2.8e-12	651.396	652.408	580.054	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_MA_M.mzXML	331	914387	8204	E'Surugamide_A'	9	6.6e-11	911.621	912.632	914.379	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_M.mzXML	355	921857	8204	E'Surugamide_A'	10	1.8e-13	911.621	912.627	921.85	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_M.mzXML	350	919239	8204	E'Surugamide_A'	9	1.3e-12	911.621	912.627	919.231	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_M.mzXML	353	920758	8204	E'Surugamide_A'	9	2.8e-11	911.621	912.627	920.75	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_M.mzXML	352	920505	8204	E'Surugamide_A'	10	9.4e-11	911.621	456.818	920.497	M+2H	2
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_LB_M.mzXML	449	916554	8204	E'Surugamide_A'	10	3.6e-14	911.621	912.635	916.547	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_LB_M.mzXML	444	913328	8204	E'Surugamide_A'	8	1.9e-11	911.621	912.635	913.32	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_LB_M.mzXML	448	915356	8204	E'Surugamide_A'	10	2.0e-11	911.621	456.821	915.349	M+2H	2
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_LB_M.mzXML	447	915044	8204	E'Surugamide_A'	9	3.2e-11	911.621	912.635	915.037	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_B.mzXML	377	919154	8204	E'Surugamide_A'	12	7.2e-20	911.621	912.626	919.147	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_B.mzXML	381	921250	8204	E'Surugamide_A'	10	8.9e-12	911.621	912.626	921.242	M+H	1
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_B.mzXML	380	920374	8204	E'Surugamide_A'	11	3.0e-11	911.621	456.816	920.366	M+2H	2
/data/ccms-data/uploads//MSV000078847/ccms_peak/Extra media/CNT302_A1_B.mzXML	382	921349	8204	E'Surugamide_A'	10	6.2e-11	911.621	456.816	921.342	M+2H	2
