/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_26S_RF6_01_1731.mzXML	809	1129	5678	Nostophycin_Nostophycin	8	6.4e-08	888.475	445.247	181.212	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_3L_RE5_01_1715.mzXML	739	1047	9120	hymenamide_H	8	5.1e-08	903.522	452.768	170.755	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_4L_RE7_01_1717.mzXML	646	946	8801	stylissamide_A	8	3.9e-08	844.448	423.239	157.815	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_4L_RE7_01_1717.mzXML	640	939	8801	stylissamide_A	7	7.1e-08	844.448	423.238	156.833	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_1L_RE3_01_1654.mzXML	1361	1741	7838	Pleofungin_A_N2'-Ac	12	2.0e-09	1136.73	569.367	258.919	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_1L_RE3_01_1654.mzXML	1364	1745	7838	Pleofungin_A_N2'-Ac	12	2.0e-08	1136.73	569.371	259.585	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_21L_RF4_01_1728.mzXML	1359	1763	7838	Pleofungin_A_N2'-Ac	11	5.2e-11	1136.73	569.368	261.457	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_21L_RF4_01_1728.mzXML	669	956	8801	stylissamide_A	9	5.5e-09	844.448	423.237	158.839	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_11L_RE10_01_1721.mzXML	664	946	8801	stylissamide_A	10	1.1e-08	844.448	423.238	157.829	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_11L_RE10_01_1721.mzXML	713	1000	5297	Serinocyclin_A_Serinocyclin_A	8	3.1e-08	672.308	337.166	164.754	M+2H	2
/data/ccms-data/uploads//MSV000079105/ccms_peak/CF Sinusitis UPLC/RCH_11L_RE10_01_1721.mzXML	670	953	8801	stylissamide_A	10	3.3e-08	844.448	423.239	158.813	M+2H	2
