/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Tissue-Type_A2.mzXML	1903	2476	8691	Esperin	19	7.4e-19	1035.68	1036.69	349.375	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Tissue-Type_A2.mzXML	1878	2446	2564	Surfactin_Surfactin_B1	15	7.1e-17	1021.67	1022.67	344.984	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G1.mzXML	1954	2495	8691	Esperin	16	3.3e-19	1035.68	1036.69	349.452	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G1.mzXML	462	680	8345	Desferriferrichrome	12	4.4e-11	687.319	688.326	97.1119	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G1.mzXML	428	639	8345	Desferriferrichrome	10	1.0e-10	687.319	688.326	91.3354	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G1.mzXML	434	646	8375	Desferriferricrocin	7	1.2e-10	717.329	718.337	92.3445	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G1.mzXML	427	638	8345	Desferriferrichrome	9	3.6e-10	687.319	344.667	91.1766	M+2H	2
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G1.mzXML	393	597	8345	Desferriferrichrome	8	4.0e-10	687.319	688.326	85.2063	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	1976	2476	2564	Surfactin_Surfactin_B1	16	1.1e-16	1021.67	1022.67	345.758	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	2005	2510	2924	Surfactin_Surfactin_C1	16	1.0e-18	1035.68	1036.69	350.246	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	1770	2228	833	SNA_60-367_2'-Deoxy	10	6.3e-12	1488.85	745.43	313.781	M+2H	2
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	468	650	8375	Desferriferricrocin	9	6.5e-12	717.329	718.337	91.644	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	1745	2192	340	SNA_60-367_2'-Deoxy	10	1.9e-11	1474.83	738.43	309.314	M+2H	2
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	475	659	8345	Desferriferrichrome	11	5.4e-11	687.319	688.326	92.8872	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	441	618	8345	Desferriferrichrome	9	7.5e-11	687.319	688.327	86.9739	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	406	576	8345	Desferriferrichrome	8	1.0e-10	687.319	688.327	80.9334	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	510	701	8345	Desferriferrichrome	11	1.3e-10	687.319	688.326	98.7859	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	372	535	8345	Desferriferrichrome	7	4.3e-10	687.319	688.326	74.9689	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	338	494	8345	Desferriferrichrome	7	5.8e-10	687.319	688.325	69.1931	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Infected-G2.mzXML	304	453	8345	Desferriferrichrome	8	2.3e-09	687.319	688.327	63.2904	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Healthy-F9.mzXML	487	688	8345	Desferriferrichrome	10	4.0e-10	687.319	688.326	95.772	M+H	1
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Healthy-G9.mzXML	705	976	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	8	8.0e-18	651.396	326.71	134.991	M+2H	2
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Healthy-blank7.mzXML	612	970	8568	L-Valyl-L-leucyl-L-prolyl-L-valyl-L-prol	7	2.0e-12	651.396	326.705	135.606	M+2H	2
/data/ccms-data/uploads//MSV000079813/ccms_peak/Corn_mzxml_MS1-2/Tissue-Type_B2.mzXML	1905	2459	2924	Surfactin_Surfactin_C1	17	2.4e-21	1035.68	1036.69	349.103	M+H	1
