/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/65_RF5.mzXML	567	810	6272	Desotamide_Desotamide	8	9.6e-12	696.396	697.409	222.406	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/94_RH10.mzXML	1060	1437	9314	Bacitracin_F;_Bacitracin-X	17	6.9e-19	1418.7	710.35	389.448	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/95_RH11.mzXML	1459	1938	6221	Cyclolinopeptide_E_Cyclolinopeptide_E	22	2.6e-26	976.546	977.551	523.892	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/95_RH11.mzXML	1723	2266	541	Cyclolinopeptide_A_Cyclolinopeptide_A	20	3.5e-23	1039.65	1040.65	611.443	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1988	2534	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	40	2.8e-34	1201.84	601.931	676.571	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1944	2481	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	34	1.9e-26	1201.84	1202.85	662.398	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	2079	2648	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	32	6.0e-26	1201.84	601.918	707.032	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1594	2056	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	31	6.7e-38	1201.84	1202.83	549.038	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1913	2444	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	30	1.8e-24	1201.84	1202.85	652.552	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1404	1822	9533	[Dihydro-MeBmt]1-[g-hydroxy-Meleu]4-cycl	19	8.3e-18	1219.85	1220.85	486.699	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1460	1889	6076	Cyclosporin,_9CI_Cyclosporin_P	18	4.6e-16	1203.82	1204.81	504.43	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1407	1826	9533	[Dihydro-MeBmt]1-[g-hydroxy-Meleu]4-cycl	20	7.4e-16	1219.85	610.936	487.801	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1627	2096	9545	NVA2-g-hydroxy-Meleu4-cyclosporin	18	9.7e-13	1231.85	616.939	559.767	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1622	2090	9545	NVA2-g-hydroxy-Meleu4-cyclosporin	15	1.6e-11	1231.85	616.937	558.164	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Aq/82_RG10.mzXML	1410	1829	108	Cyclosporin,_9CI_7''-Hydroperoxide	11	4.8e-10	1247.85	1248.86	488.554	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1487	1937	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	32	1.1e-28	1201.84	601.929	517.93	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1579	2048	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	30	4.9e-23	1201.84	601.933	547.527	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1584	2054	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	29	6.8e-25	1201.84	601.931	549.13	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1493	1944	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	28	5.2e-23	1201.84	1202.85	519.783	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1483	1932	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	27	2.9e-25	1201.84	1202.84	516.579	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1495	1947	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	26	6.4e-26	1201.84	1202.85	520.628	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1482	1931	2862	Cyclosporin,_9CI_9-(N-Methyl-L-isoleucine)_analogue	23	1.5e-18	1201.84	601.92	516.328	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1110	1476	9545	NVA2-g-hydroxy-Meleu4-cyclosporin	20	2.4e-16	1231.85	616.925	396.255	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1132	1503	9545	NVA2-g-hydroxy-Meleu4-cyclosporin	19	5.5e-17	1231.85	1232.85	403.409	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1128	1498	9545	NVA2-g-hydroxy-Meleu4-cyclosporin	19	1.1e-15	1231.85	1232.88	402.058	M+H	1
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1138	1510	9537	(D)-Ser-cyclosporin	17	2.3e-14	1217.84	609.938	405.263	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/82_RG10.mzXML	1115	1482	9545	NVA2-g-hydroxy-Meleu4-cyclosporin	17	5.3e-12	1231.85	616.926	397.845	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/26_RC2.mzXML	176	320	1013	Cyanopeptolin_B_NArg-Me	7	1.6e-09	942.543	472.275	91.623	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/94_RH10.mzXML	534	776	9314	Bacitracin_F;_Bacitracin-X	19	2.1e-23	1418.7	710.358	212.987	M+2H	2
/data/ccms-data/uploads//MSV000079777/ccms_peak/Org/94_RH10.mzXML	529	770	9314	Bacitracin_F;_Bacitracin-X	18	2.3e-19	1418.7	710.358	211.384	M+2H	2
